captureTimestamp,captureDateTime,captureRevision,statePostal,reportingunitID,reportingunitLevel,pollClosingTime,level,fipsCode,electTotal,lastUpdated,precinctsReporting,eevp,precinctsTotal,precinctsReportingPct,candidates.0.candidateID,candidates.0.voteCount,candidates.0.votePct,candidates.1.candidateID,candidates.1.voteCount,candidates.1.votePct,candidates.2.candidateID,candidates.2.voteCount,candidates.2.votePct,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,parameters.precinctsReportingActual,parameters.precinctsReportingProportional
1667886761,2022-11-08 05:52:41 +0000,454ce019f86614717daba988180b8577e032630f,MI,26035,2,2022-11-09T00:00:00.000Z,FIPSCode,26035,0,2022-11-07T16:44:31.452Z,0,0.0,19,0.0,37350,0,0.0,37351,0,0.0,37960,0,0.0,14078,99,0,24398,0,0
1667944347,2022-11-08 21:52:27 +0000,05a3e91e497cb8d3251b3f2f481fd479b6ed8cc7,MI,26035,2,2022-11-09T01:00:00.000Z,FIPSCode,26035,0,2022-11-08T18:57:07.576Z,0,0.0,19,0.0,37350,0,0.0,37351,0,0.0,37960,0,0.0,13118,99,0,24398,0,0
1667956006,2022-11-09 01:06:46 +0000,01cc2f6d0039b2fcb59e03eced60e58dcb253844,MI,26035,2,2022-11-09T01:00:00.000Z,FIPSCode,26035,0,2022-11-08T18:57:07.576Z,0,0.0,19,0.0,37350,0,0.0,37351,0,0.0,37960,0,0.0,13118,99,0,24398,0,0
1667956272,2022-11-09 01:11:12 +0000,e9730fe8cd073de363599251493da8f113e7bb60,MI,26035,2,2022-11-09T01:00:00.000Z,FIPSCode,26035,0,2022-11-09T01:06:00.836Z,0,0.0,19,0.0,37350,0,0.0,37351,0,0.0,37960,0,0.0,13118,99,0,24398,0,0
1667957430,2022-11-09 01:30:30 +0000,03f90a735487a191903970f5b59ebf51d460c3e0,MI,26035,2,2022-11-09T01:00:00.000Z,FIPSCode,26035,0,2022-11-09T01:06:00.836Z,0,0.0,19,0.0,37350,0,0.0,37351,0,0.0,37960,0,0.0,13118,99,0,24398,0,0
1667957993,2022-11-09 01:39:53 +0000,af6b7ce58befb45bf1dd57f93615d5da519d3770,MI,26035,2,2022-11-09T01:00:00.000Z,FIPSCode,26035,0,2022-11-09T01:06:00.836Z,0,0.0,19,0.0,37350,0,0.0,37351,0,0.0,37960,0,0.0,13118,99,0,24398,0,0
1667958559,2022-11-09 01:49:19 +0000,0a6694bb1cdd9734aff1178f6a5894d33a1a95cc,MI,26035,2,2022-11-09T01:00:00.000Z,FIPSCode,26035,0,2022-11-09T01:06:00.836Z,0,0.0,19,0.0,37350,0,0.0,37351,0,0.0,37960,0,0.0,13118,99,0,24398,0,0
1667959410,2022-11-09 02:03:30 +0000,98a277291480f2bee1271d939218798a5aa6ad2a,MI,26035,2,2022-11-09T01:00:00.000Z,FIPSCode,26035,0,2022-11-09T01:06:00.836Z,0,0.0,19,0.0,37350,0,0.0,37351,0,0.0,37960,0,0.0,13118,99,0,24398,0,0
1667959699,2022-11-09 02:08:19 +0000,204acec220204cf7636f9483a8300da582a314fa,MI,26035,2,2022-11-09T01:00:00.000Z,FIPSCode,26035,0,2022-11-09T01:06:00.836Z,0,0.0,19,0.0,37350,0,0.0,37351,0,0.0,37960,0,0.0,13118,99,0,24398,0,0
1667959981,2022-11-09 02:13:01 +0000,f7108f15221a3f4ac4310e0ba678593081137a5c,MI,26035,2,2022-11-09T01:00:00.000Z,FIPSCode,26035,0,2022-11-09T01:06:00.836Z,0,0.0,19,0.0,37350,0,0.0,37351,0,0.0,37960,0,0.0,13118,99,0,24398,0,0
1667960264,2022-11-09 02:17:44 +0000,e239f4bcca07deff3069ebbdd016fa8b8d41d752,MI,26035,2,2022-11-09T01:00:00.000Z,FIPSCode,26035,0,2022-11-09T01:06:00.836Z,0,0.0,19,0.0,37350,0,0.0,37351,0,0.0,37960,0,0.0,13118,99,0,24398,0,0
