captureTimestamp,captureDateTime,captureRevision,statePostal,reportingunitID,reportingunitLevel,pollClosingTime,level,fipsCode,electTotal,lastUpdated,precinctsReporting,eevp,precinctsTotal,precinctsReportingPct,candidates.0.candidateID,candidates.0.voteCount,candidates.0.votePct,candidates.1.candidateID,candidates.1.voteCount,candidates.1.votePct,candidates.2.candidateID,candidates.2.voteCount,candidates.2.votePct,candidates.3.candidateID,candidates.3.voteCount,candidates.3.votePct,candidates.4.candidateID,candidates.4.voteCount,candidates.4.votePct,candidates.5.candidateID,candidates.5.voteCount,candidates.5.votePct,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,parameters.precinctsReportingActual,parameters.precinctsReportingProportional
1667886761,2022-11-08 05:52:41 +0000,454ce019f86614717daba988180b8577e032630f,VT,50027,2,2022-11-09T00:00:00.000Z,FIPSCode,50027,0,2022-11-07T22:58:30.657Z,0,0.0,25,0,53971,0,0.0,54270,0,0.0,53975,0,0.0,54243,0,0.0,54244,0,0.0,54245,0,0.0,30336,99.0,0,48428,0,0
1667944347,2022-11-08 21:52:27 +0000,05a3e91e497cb8d3251b3f2f481fd479b6ed8cc7,VT,50027,2,2022-11-09T00:00:00.000Z,FIPSCode,50027,0,2022-11-08T19:43:46.995Z,0,0.0,25,0,53971,0,0.0,54270,0,0.0,53975,0,0.0,54243,0,0.0,54244,0,0.0,54245,0,0.0,29286,99.0,0,48428,0,0
1667953518,2022-11-09 00:25:18 +0000,c5fd4e03c2339afc5fd044a64f91f261b7e7cfa1,VT,50027,2,2022-11-09T00:00:00.000Z,FIPSCode,50027,0,2022-11-08T19:43:46.995Z,0,0.0,25,0,53971,0,0.0,54270,0,0.0,53975,0,0.0,54243,0,0.0,54244,0,0.0,54245,0,0.0,29286,99.0,0,48428,0,0
1667954620,2022-11-09 00:43:40 +0000,390deeca213dc77033625c9727e9139ac530f13c,VT,50027,2,2022-11-09T00:00:00.000Z,FIPSCode,50027,0,2022-11-08T19:43:46.995Z,0,0.0,25,0,53971,0,0.0,54270,0,0.0,53975,0,0.0,54243,0,0.0,54244,0,0.0,54245,0,0.0,29286,99.0,0,48428,0,0
1667954884,2022-11-09 00:48:04 +0000,8f544a76833fbb21dc3fbc0ce7b73e3714be8529,VT,50027,2,2022-11-09T00:00:00.000Z,FIPSCode,50027,0,2022-11-08T19:43:46.995Z,0,0.0,25,0,53971,0,0.0,54270,0,0.0,53975,0,0.0,54243,0,0.0,54244,0,0.0,54245,0,0.0,29286,99.0,0,48428,0,0
1667955430,2022-11-09 00:57:10 +0000,e9bf9bc2954735d2abe72015bd1ac602b27e7679,VT,50027,2,2022-11-09T00:00:00.000Z,FIPSCode,50027,0,2022-11-08T19:43:46.995Z,0,0.0,25,0,53971,0,0.0,54270,0,0.0,53975,0,0.0,54243,0,0.0,54244,0,0.0,54245,0,0.0,29286,99.0,0,48428,0,0
1667955702,2022-11-09 01:01:42 +0000,f6f1267e463cf8ecb93583f1dab12bfae681d775,VT,50027,2,2022-11-09T00:00:00.000Z,FIPSCode,50027,0,2022-11-08T19:43:46.995Z,0,0.0,25,0,53971,0,0.0,54270,0,0.0,53975,0,0.0,54243,0,0.0,54244,0,0.0,54245,0,0.0,29286,99.0,0,48428,0,0
1667956006,2022-11-09 01:06:46 +0000,01cc2f6d0039b2fcb59e03eced60e58dcb253844,VT,50027,2,2022-11-09T00:00:00.000Z,FIPSCode,50027,0,2022-11-08T19:43:46.995Z,0,0.0,25,0,53971,0,0.0,54270,0,0.0,53975,0,0.0,54243,0,0.0,54244,0,0.0,54245,0,0.0,29286,99.0,0,48428,0,0
1667956272,2022-11-09 01:11:12 +0000,e9730fe8cd073de363599251493da8f113e7bb60,VT,50027,2,2022-11-09T00:00:00.000Z,FIPSCode,50027,0,2022-11-08T19:43:46.995Z,0,0.0,25,0,53971,0,0.0,54270,0,0.0,53975,0,0.0,54243,0,0.0,54244,0,0.0,54245,0,0.0,29286,99.0,0,48428,0,0
1667956547,2022-11-09 01:15:47 +0000,8138046ce1ccc9e37269480764f23b8c9cec781a,VT,50027,2,2022-11-09T00:00:00.000Z,FIPSCode,50027,0,2022-11-08T19:43:46.995Z,0,0.0,25,0,53971,0,0.0,54270,0,0.0,53975,0,0.0,54243,0,0.0,54244,0,0.0,54245,0,0.0,29286,99.0,0,48428,0,0
1667956832,2022-11-09 01:20:32 +0000,83b25784602daed92be104db5cf5a6446230f2d5,VT,50027,2,2022-11-09T00:00:00.000Z,FIPSCode,50027,0,2022-11-09T01:14:45.475Z,0,0.0,25,0,53971,0,0.0,54270,0,0.0,53975,0,0.0,54243,0,0.0,54244,0,0.0,54245,0,0.0,29286,99.0,0,48428,0,0
1667957119,2022-11-09 01:25:19 +0000,6d7ee88678b17ac3babfbeca22c88d840ddf7ac8,VT,50027,2,2022-11-09T00:00:00.000Z,FIPSCode,50027,0,2022-11-09T01:24:44.280Z,1,4.81,25,4,53971,883,62.62,53975,410,29.08,54270,44,3.12,54243,33,2.34,54245,23,1.63,54244,17,1.21,29286,99.0,1410,48428,1,1
1667957430,2022-11-09 01:30:30 +0000,03f90a735487a191903970f5b59ebf51d460c3e0,VT,50027,2,2022-11-09T00:00:00.000Z,FIPSCode,50027,0,2022-11-09T01:27:58.248Z,1,4.81,25,4,53971,883,62.62,53975,410,29.08,54270,44,3.12,54243,33,2.34,54245,23,1.63,54244,17,1.21,29292,99.0,1410,48428,1,1
1667957715,2022-11-09 01:35:15 +0000,97cbc8b93cc842818a0fba948144842c3e8d51f0,VT,50027,2,2022-11-09T00:00:00.000Z,FIPSCode,50027,0,2022-11-09T01:27:58.248Z,1,4.81,25,4,53971,883,62.62,53975,410,29.08,54270,44,3.12,54243,33,2.34,54245,23,1.63,54244,17,1.21,29292,99.0,1410,48428,1,1
1667957993,2022-11-09 01:39:53 +0000,af6b7ce58befb45bf1dd57f93615d5da519d3770,VT,50027,2,2022-11-09T00:00:00.000Z,FIPSCode,50027,0,2022-11-09T01:27:58.248Z,1,4.81,25,4,53971,883,62.62,53975,410,29.08,54270,44,3.12,54243,33,2.34,54245,23,1.63,54244,17,1.21,29292,99.0,1410,48428,1,1
1667958273,2022-11-09 01:44:33 +0000,4199c67ba64ae17927c85a89877c89e59a577ae0,VT,50027,2,2022-11-09T00:00:00.000Z,FIPSCode,50027,0,2022-11-09T01:27:58.248Z,1,4.81,25,4,53971,883,62.62,53975,410,29.08,54270,44,3.12,54243,33,2.34,54245,23,1.63,54244,17,1.21,29292,99.0,1410,48428,1,1
1667958559,2022-11-09 01:49:19 +0000,0a6694bb1cdd9734aff1178f6a5894d33a1a95cc,VT,50027,2,2022-11-09T00:00:00.000Z,FIPSCode,50027,0,2022-11-09T01:46:22.483Z,2,7.07,25,8,53971,1316,63.57,53975,595,28.74,54270,66,3.19,54243,42,2.03,54245,28,1.35,54244,23,1.11,29292,99.0,2070,48428,2,2
1667958843,2022-11-09 01:54:03 +0000,cdc0d2ad2c3afd665dd741c97f9de238aafb3cf6,VT,50027,2,2022-11-09T00:00:00.000Z,FIPSCode,50027,0,2022-11-09T01:50:50.661Z,4,24.14,25,16,53971,4299,61.48,53975,2095,29.96,54270,269,3.85,54243,137,1.96,54244,101,1.44,54245,91,1.3,28967,99.0,6992,48428,4,4
1667959124,2022-11-09 01:58:44 +0000,ebdb2f4efab49b8071a842b145008e58069ff969,VT,50027,2,2022-11-09T00:00:00.000Z,FIPSCode,50027,0,2022-11-09T01:50:50.661Z,4,24.14,25,16,53971,4299,61.48,53975,2095,29.96,54270,269,3.85,54243,137,1.96,54244,101,1.44,54245,91,1.3,28967,99.0,6992,48428,4,4
1667959410,2022-11-09 02:03:30 +0000,98a277291480f2bee1271d939218798a5aa6ad2a,VT,50027,2,2022-11-09T00:00:00.000Z,FIPSCode,50027,0,2022-11-09T01:50:50.661Z,4,24.14,25,16,53971,4299,61.48,53975,2095,29.96,54270,269,3.85,54243,137,1.96,54244,101,1.44,54245,91,1.3,28967,99.0,6992,48428,4,4
1667959699,2022-11-09 02:08:19 +0000,204acec220204cf7636f9483a8300da582a314fa,VT,50027,2,2022-11-09T00:00:00.000Z,FIPSCode,50027,0,2022-11-09T01:50:50.661Z,4,24.14,25,16,53971,4299,61.48,53975,2095,29.96,54270,269,3.85,54243,137,1.96,54244,101,1.44,54245,91,1.3,28967,99.0,6992,48428,4,4
1667959981,2022-11-09 02:13:01 +0000,f7108f15221a3f4ac4310e0ba678593081137a5c,VT,50027,2,2022-11-09T00:00:00.000Z,FIPSCode,50027,0,2022-11-09T01:50:50.661Z,4,24.14,25,16,53971,4299,61.48,53975,2095,29.96,54270,269,3.85,54243,137,1.96,54244,101,1.44,54245,91,1.3,28967,99.0,6992,48428,4,4
