captureTimestamp,captureDateTime,captureRevision,statePostal,reportingunitID,reportingunitLevel,pollClosingTime,level,fipsCode,electTotal,lastUpdated,precinctsReporting,eevp,precinctsTotal,precinctsReportingPct,candidates.0.candidateID,candidates.0.voteCount,candidates.0.votePct,candidates.1.candidateID,candidates.1.voteCount,candidates.1.votePct,candidates.2.candidateID,candidates.2.voteCount,candidates.2.votePct,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,parameters.precinctsReportingActual,parameters.precinctsReportingProportional
1667886761,2022-11-08 05:52:41 +0000,454ce019f86614717daba988180b8577e032630f,IL,17123,2,2022-11-09T01:00:00.000Z,FIPSCode,17123,0,2022-11-07T20:38:22.449Z,0,0.0,14,0,27492,0,0.0,29587,0,0.0,29193,0,0.0,5400,99,0,8415,0,0
1667944347,2022-11-08 21:52:27 +0000,05a3e91e497cb8d3251b3f2f481fd479b6ed8cc7,IL,17123,2,2022-11-09T01:00:00.000Z,FIPSCode,17123,0,2022-11-08T19:03:14.892Z,0,0.0,14,0,27492,0,0.0,29587,0,0.0,29193,0,0.0,5400,99,0,8415,0,0
1667949842,2022-11-08 23:24:02 +0000,e733c733b3b3c33f13905f9501db69cb94a55a64,IL,17123,2,2022-11-09T01:00:00.000Z,FIPSCode,17123,0,2022-11-08T19:03:14.892Z,0,0.0,14,0,27492,0,0.0,29587,0,0.0,29193,0,0.0,5400,99,0,8415,0,0
1667950106,2022-11-08 23:28:26 +0000,03bd9b09dc6ae9d95766d3877a273fc07c395a68,IL,17123,2,2022-11-09T01:00:00.000Z,FIPSCode,17123,0,2022-11-08T19:03:14.892Z,0,0.0,14,0,27492,0,0.0,29587,0,0.0,29193,0,0.0,5400,99,0,8415,0,0
1667950369,2022-11-08 23:32:49 +0000,88781f78b51366cb56dbc8603a43b441a541be7f,IL,17123,2,2022-11-09T01:00:00.000Z,FIPSCode,17123,0,2022-11-08T19:03:14.892Z,0,0.0,14,0,27492,0,0.0,29587,0,0.0,29193,0,0.0,5400,99,0,8415,0,0
1667950634,2022-11-08 23:37:14 +0000,ecdc17be694dba1a9d92600c132ccefe80ac0642,IL,17123,2,2022-11-09T01:00:00.000Z,FIPSCode,17123,0,2022-11-08T19:03:14.892Z,0,0.0,14,0,27492,0,0.0,29587,0,0.0,29193,0,0.0,5400,99,0,8415,0,0
1667950906,2022-11-08 23:41:46 +0000,e16ff5d831c790d2a4ca6ae54f46d1aa82402f94,IL,17123,2,2022-11-09T01:00:00.000Z,FIPSCode,17123,0,2022-11-08T19:03:14.892Z,0,0.0,14,0,27492,0,0.0,29587,0,0.0,29193,0,0.0,5400,99,0,8415,0,0
1667953197,2022-11-09 00:19:57 +0000,4752cb39f35c63d02e72237179350aec6f014171,IL,17123,2,2022-11-09T01:00:00.000Z,FIPSCode,17123,0,2022-11-08T19:03:14.892Z,0,0.0,14,0,27492,0,0.0,29587,0,0.0,29193,0,0.0,5400,99,0,8415,0,0
1667953518,2022-11-09 00:25:18 +0000,c5fd4e03c2339afc5fd044a64f91f261b7e7cfa1,IL,17123,2,2022-11-09T01:00:00.000Z,FIPSCode,17123,0,2022-11-08T19:03:14.892Z,0,0.0,14,0,27492,0,0.0,29587,0,0.0,29193,0,0.0,5400,99,0,8415,0,0
1667955153,2022-11-09 00:52:33 +0000,5dbf5007b88cfdc60ec0e8e538e0df6eb1e86637,IL,17123,2,2022-11-09T01:00:00.000Z,FIPSCode,17123,0,2022-11-08T19:03:14.892Z,0,0.0,14,0,27492,0,0.0,29587,0,0.0,29193,0,0.0,5400,99,0,8415,0,0
