captureTimestamp,captureDateTime,captureRevision,statePostal,reportingunitID,reportingunitLevel,pollClosingTime,level,fipsCode,lastUpdated,precinctsReporting,eevp,precinctsTotal,precinctsReportingPct,candidates.0.candidateID,candidates.0.voteCount,candidates.0.votePct,candidates.1.candidateID,candidates.1.voteCount,candidates.1.votePct,candidates.2.candidateID,candidates.2.voteCount,candidates.2.votePct,candidates.3.candidateID,candidates.3.voteCount,candidates.3.votePct,candidates.4.candidateID,candidates.4.voteCount,candidates.4.votePct,candidates.5.candidateID,candidates.5.voteCount,candidates.5.votePct,candidates.6.candidateID,candidates.6.voteCount,candidates.6.votePct,candidates.7.candidateID,candidates.7.voteCount,candidates.7.votePct,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,parameters.precinctsReportingActual,parameters.precinctsReportingProportional
1667968002,2022-11-08 22:26:42 -0600,1235204137f0f06fe3cd4983951d9356477924c9,LA,22019,2,2022-11-09T02:00:00.000Z,FIPSCode,22019,2022-11-09T04:24:26.049Z,123,99.0,123,100.0,25322,32210,60.38,25342,6694,12.55,25341,6117,11.47,25343,5001,9.37,25345,1072,2.01,25344,928,1.74,25346,742,1.39,25355,582,1.09,53267,99,53346,126655,123,122
1667968047,2022-11-08 22:27:27 -0600,3febed665f84b6f0a9717d87750ee8049f50fab6,LA,22019,2,2022-11-09T02:00:00.000Z,FIPSCode,22019,2022-11-09T04:24:26.049Z,123,99.0,123,100.0,25322,32210,60.38,25342,6694,12.55,25341,6117,11.47,25343,5001,9.37,25345,1072,2.01,25344,928,1.74,25346,742,1.39,25355,582,1.09,53267,99,53346,126655,123,122
1667968316,2022-11-08 22:31:56 -0600,c7364a5d7197a125b098705a317e32ff0afe0f57,LA,22019,2,2022-11-09T02:00:00.000Z,FIPSCode,22019,2022-11-09T04:24:26.049Z,123,99.0,123,100.0,25322,32210,60.38,25342,6694,12.55,25341,6117,11.47,25343,5001,9.37,25345,1072,2.01,25344,928,1.74,25346,742,1.39,25355,582,1.09,53267,99,53346,126655,123,122
1667969067,2022-11-08 22:44:27 -0600,73d0e74cb03400217dbc75a62135f42bc460c502,LA,22019,2,2022-11-09T02:00:00.000Z,FIPSCode,22019,2022-11-09T04:42:08.114Z,123,99.0,123,100.0,25322,32210,60.38,25342,6694,12.55,25341,6117,11.47,25343,5001,9.37,25345,1072,2.01,25344,928,1.74,25346,742,1.39,25355,582,1.09,53885,99,53346,126655,123,122
1667969116,2022-11-08 22:45:16 -0600,79682069eac6cae3840febac265b40363b9c51ff,LA,22019,2,2022-11-09T02:00:00.000Z,FIPSCode,22019,2022-11-09T04:44:22.317Z,123,99.0,123,100.0,25322,32210,60.38,25342,6694,12.55,25341,6117,11.47,25343,5001,9.37,25345,1072,2.01,25344,928,1.74,25346,742,1.39,25355,582,1.09,53885,99,53346,126655,123,122
1667969592,2022-11-08 22:53:12 -0600,1aa535c5b76797aa0c55f68109cd2149e6f7b08a,LA,22019,2,2022-11-09T02:00:00.000Z,FIPSCode,22019,2022-11-09T04:51:26.357Z,123,99.0,123,100.0,25322,32210,60.38,25342,6694,12.55,25341,6117,11.47,25343,5001,9.37,25345,1072,2.01,25344,928,1.74,25346,742,1.39,25355,582,1.09,53885,99,53346,126655,123,122
1667972308,2022-11-08 23:38:28 -0600,ba9f5f7b5ce443fdefcabab3b6292f3cd1310af6,LA,22019,2,2022-11-09T02:00:00.000Z,FIPSCode,22019,2022-11-09T05:31:20.515Z,123,99.0,123,100.0,25322,32210,60.38,25342,6694,12.55,25341,6117,11.47,25343,5001,9.37,25345,1072,2.01,25344,928,1.74,25346,742,1.39,25355,582,1.09,53885,99,53346,126655,123,122
1667972810,2022-11-08 23:46:50 -0600,aa61daf8417c040e13c56de238053c966d7a0302,LA,22019,2,2022-11-09T02:00:00.000Z,FIPSCode,22019,2022-11-09T05:45:25.683Z,123,99.0,123,100.0,25322,32210,60.38,25342,6694,12.55,25341,6117,11.47,25343,5001,9.37,25345,1072,2.01,25344,928,1.74,25346,742,1.39,25355,582,1.09,53885,99,53346,126655,123,122
1668141260,2022-11-10 22:34:20 -0600,a2d806b833382796c6a575d0974f85fb99c3cce1,LA,22019,2,2022-11-09T02:00:00.000Z,FIPSCode,22019,2022-11-09T05:45:25.683Z,123,99.0,123,100.0,25322,32210,60.38,25342,6694,12.55,25341,6117,11.47,25343,5001,9.37,25345,1072,2.01,25344,928,1.74,25346,742,1.39,25355,582,1.09,53885,99,53346,126655,123,122
1668164496,2022-11-11 05:01:36 -0600,eb3938fdcb9eecc05df63ea23750c5ab17210c58,LA,22019,2,2022-11-09T02:00:00.000Z,FIPSCode,22019,2022-11-09T05:45:25.683Z,123,99.0,123,100.0,25322,32210,60.38,25342,6694,12.55,25341,6117,11.47,25343,5001,9.37,25345,1072,2.01,25344,928,1.74,25346,742,1.39,25355,582,1.09,53885,99,53346,126655,123,122
1668250929,2022-11-12 05:02:09 -0600,4445d507c7f9ac510b7c9f8cbe64dd6d41924dd4,LA,22019,2,2022-11-09T02:00:00.000Z,FIPSCode,22019,2022-11-09T05:45:25.683Z,123,99.0,123,100.0,25322,32210,60.38,25342,6694,12.55,25341,6117,11.47,25343,5001,9.37,25345,1072,2.01,25344,928,1.74,25346,742,1.39,25355,582,1.09,53885,99,53346,126655,123,122
1668510152,2022-11-15 05:02:32 -0600,4aa9e94abe2d3abc602cfa3eac5f2e399f0d9b69,LA,22019,2,2022-11-09T02:00:00.000Z,FIPSCode,22019,2022-11-09T05:45:25.683Z,123,99.0,123,100.0,25322,32210,60.38,25342,6694,12.55,25341,6117,11.47,25343,5001,9.37,25345,1072,2.01,25344,928,1.74,25346,742,1.39,25355,582,1.09,53885,99,53346,126655,123,122
1668596584,2022-11-16 05:03:04 -0600,8fa94d0c7608c7a18f9174d8d4c5cfadaf844e1c,LA,22019,2,2022-11-09T02:00:00.000Z,FIPSCode,22019,2022-11-16T11:02:36.259Z,123,99.0,123,100.0,25322,32210,60.38,25342,6694,12.55,25341,6118,11.47,25343,5002,9.38,25345,1072,2.01,25344,928,1.74,25346,742,1.39,25355,582,1.09,53885,99,53348,126655,123,122
1669237140,2022-11-23 14:59:00 -0600,4c9badfa3e1bd624ac6aa14b6e66e62fb1c85f28,LA,22019,2,2022-11-09T02:00:00.000Z,FIPSCode,22019,2022-11-23T20:58:27.337Z,123,100.0,123,100.0,25322,32210,60.38,25342,6694,12.55,25341,6118,11.47,25343,5002,9.38,25345,1072,2.01,25344,928,1.74,25346,742,1.39,25355,582,1.09,53348,100,53348,126655,123,122
