captureTimestamp,captureDateTime,captureRevision,statePostal,reportingunitID,reportingunitLevel,pollClosingTime,level,fipsCode,electTotal,lastUpdated,precinctsReporting,eevp,precinctsTotal,precinctsReportingPct,candidates.0.candidateID,candidates.0.voteCount,candidates.0.votePct,candidates.1.candidateID,candidates.1.voteCount,candidates.1.votePct,candidates.2.candidateID,candidates.2.voteCount,candidates.2.votePct,candidates.3.candidateID,candidates.3.voteCount,candidates.3.votePct,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,parameters.precinctsReportingActual,parameters.precinctsReportingProportional
1667886761,2022-11-08 05:52:41 +0000,454ce019f86614717daba988180b8577e032630f,MI,26125,2,2022-11-09T00:00:00.000Z,FIPSCode,26125,0,2022-11-07T16:44:31.542Z,0,0.0,38,0.0,37971,0,0.0,37383,0,0.0,37972,0,0.0,37379,0,0.0,44877,99,0,64992,0,0
1667944347,2022-11-08 21:52:27 +0000,05a3e91e497cb8d3251b3f2f481fd479b6ed8cc7,MI,26125,2,2022-11-09T01:00:00.000Z,FIPSCode,26125,0,2022-11-08T18:57:32.673Z,0,0.0,38,0.0,37971,0,0.0,37383,0,0.0,37972,0,0.0,37379,0,0.0,44877,99,0,64992,0,0
1667956006,2022-11-09 01:06:46 +0000,01cc2f6d0039b2fcb59e03eced60e58dcb253844,MI,26125,2,2022-11-09T01:00:00.000Z,FIPSCode,26125,0,2022-11-09T01:00:29.068Z,0,0.0,38,0.0,37971,0,0.0,37383,0,0.0,37972,0,0.0,37379,0,0.0,44877,99,0,64992,0,0
1667956272,2022-11-09 01:11:12 +0000,e9730fe8cd073de363599251493da8f113e7bb60,MI,26125,2,2022-11-09T01:00:00.000Z,FIPSCode,26125,0,2022-11-09T01:06:04.312Z,0,0.0,38,0.0,37971,0,0.0,37383,0,0.0,37972,0,0.0,37379,0,0.0,44877,99,0,64992,0,0
1667956832,2022-11-09 01:20:32 +0000,83b25784602daed92be104db5cf5a6446230f2d5,MI,26125,2,2022-11-09T01:00:00.000Z,FIPSCode,26125,0,2022-11-09T01:15:28.683Z,0,0.0,38,0.0,37971,0,0.0,37383,0,0.0,37972,0,0.0,37379,0,0.0,44877,99,0,64992,0,0
1667957119,2022-11-09 01:25:19 +0000,6d7ee88678b17ac3babfbeca22c88d840ddf7ac8,MI,26125,2,2022-11-09T01:00:00.000Z,FIPSCode,26125,0,2022-11-09T01:20:28.427Z,0,0.0,38,0.0,37971,0,0.0,37383,0,0.0,37972,0,0.0,37379,0,0.0,44877,99,0,64992,0,0
1667957993,2022-11-09 01:39:53 +0000,af6b7ce58befb45bf1dd57f93615d5da519d3770,MI,26125,2,2022-11-09T01:00:00.000Z,FIPSCode,26125,0,2022-11-09T01:36:28.483Z,0,0.0,38,0.0,37971,0,0.0,37383,0,0.0,37972,0,0.0,37379,0,0.0,44877,99,0,64992,0,0
1667958559,2022-11-09 01:49:19 +0000,0a6694bb1cdd9734aff1178f6a5894d33a1a95cc,MI,26125,2,2022-11-09T01:00:00.000Z,FIPSCode,26125,0,2022-11-09T01:46:08.951Z,0,26.8,38,0.0,37383,7111,59.13,37379,4621,38.42,37972,148,1.23,37971,147,1.22,44877,99,12027,64992,0,10
1667958843,2022-11-09 01:54:03 +0000,cdc0d2ad2c3afd665dd741c97f9de238aafb3cf6,MI,26125,2,2022-11-09T01:00:00.000Z,FIPSCode,26125,0,2022-11-09T01:46:28.958Z,0,26.8,38,0.0,37383,7111,59.13,37379,4621,38.42,37972,148,1.23,37971,147,1.22,44877,99,12027,64992,0,10
1667959124,2022-11-09 01:58:44 +0000,ebdb2f4efab49b8071a842b145008e58069ff969,MI,26125,2,2022-11-09T01:00:00.000Z,FIPSCode,26125,0,2022-11-09T01:52:28.775Z,0,32.91,38,0.0,37383,8794,59.54,37379,5634,38.15,37971,173,1.17,37972,168,1.14,44877,99,14769,64992,0,13
