captureTimestamp,captureDateTime,captureRevision,statePostal,reportingunitID,reportingunitLevel,pollClosingTime,level,fipsCode,lastUpdated,precinctsReporting,eevp,precinctsTotal,precinctsReportingPct,candidates.0.candidateID,candidates.0.voteCount,candidates.0.votePct,candidates.1.candidateID,candidates.1.voteCount,candidates.1.votePct,candidates.2.candidateID,candidates.2.voteCount,candidates.2.votePct,candidates.3.candidateID,candidates.3.voteCount,candidates.3.votePct,candidates.4.candidateID,candidates.4.voteCount,candidates.4.votePct,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,parameters.precinctsReportingActual,parameters.precinctsReportingProportional
1667966989,2022-11-09 04:09:49 +0000,47c6fd3e525919b429e23d0446afd1809e9c353c,LA,22091,2,2022-11-09T02:00:00.000Z,FIPSCode,22091,2022-11-09T03:43:50.875Z,10,91.87,11,90.91,25351,1454,44.97,25349,750,23.2,25350,552,17.07,25347,316,9.77,25352,161,4.98,3519,99,3233,8433,10,10
1667967269,2022-11-09 04:14:29 +0000,68d92bf23b94b96637a56b0d567d37a581d41ead,LA,22091,2,2022-11-09T02:00:00.000Z,FIPSCode,22091,2022-11-09T04:03:16.346Z,10,91.87,11,90.91,25351,1454,44.97,25349,750,23.2,25350,552,17.07,25347,316,9.77,25352,161,4.98,3519,99,3233,8433,10,10
1667968002,2022-11-08 22:26:42 -0600,1235204137f0f06fe3cd4983951d9356477924c9,LA,22091,2,2022-11-09T02:00:00.000Z,FIPSCode,22091,2022-11-09T04:24:26.574Z,11,99.0,11,100.0,25351,1553,43.19,25349,839,23.33,25350,677,18.83,25347,350,9.73,25352,177,4.92,3519,99,3596,8433,11,11
1667968047,2022-11-08 22:27:27 -0600,3febed665f84b6f0a9717d87750ee8049f50fab6,LA,22091,2,2022-11-09T02:00:00.000Z,FIPSCode,22091,2022-11-09T04:24:26.574Z,11,99.0,11,100.0,25351,1553,43.19,25349,839,23.33,25350,677,18.83,25347,350,9.73,25352,177,4.92,3519,99,3596,8433,11,11
1667968316,2022-11-08 22:31:56 -0600,c7364a5d7197a125b098705a317e32ff0afe0f57,LA,22091,2,2022-11-09T02:00:00.000Z,FIPSCode,22091,2022-11-09T04:24:26.574Z,11,99.0,11,100.0,25351,1553,43.19,25349,839,23.33,25350,677,18.83,25347,350,9.73,25352,177,4.92,3519,99,3596,8433,11,11
1667968709,2022-11-08 22:38:29 -0600,a479186c1a21e09ae947de1863bf72d461e8b879,LA,22091,2,2022-11-09T02:00:00.000Z,FIPSCode,22091,2022-11-09T04:24:26.574Z,11,99.0,11,100.0,25351,1553,43.19,25349,839,23.33,25350,677,18.83,25347,350,9.73,25352,177,4.92,3519,99,3596,8433,11,11
1667969067,2022-11-08 22:44:27 -0600,73d0e74cb03400217dbc75a62135f42bc460c502,LA,22091,2,2022-11-09T02:00:00.000Z,FIPSCode,22091,2022-11-09T04:42:08.667Z,11,99.0,11,100.0,25351,1553,43.19,25349,839,23.33,25350,677,18.83,25347,350,9.73,25352,177,4.92,3632,99,3596,8433,11,11
1667969116,2022-11-08 22:45:16 -0600,79682069eac6cae3840febac265b40363b9c51ff,LA,22091,2,2022-11-09T02:00:00.000Z,FIPSCode,22091,2022-11-09T04:44:22.842Z,11,99.0,11,100.0,25351,1553,43.19,25349,839,23.33,25350,677,18.83,25347,350,9.73,25352,177,4.92,3632,99,3596,8433,11,11
1667969463,2022-11-08 22:51:03 -0600,33a57724ad86936b636ee9df9a6a905b84cec6b3,LA,22091,2,2022-11-09T02:00:00.000Z,FIPSCode,22091,2022-11-09T04:44:22.842Z,11,99.0,11,100.0,25351,1553,43.19,25349,839,23.33,25350,677,18.83,25347,350,9.73,25352,177,4.92,3632,99,3596,8433,11,11
1667969592,2022-11-08 22:53:12 -0600,1aa535c5b76797aa0c55f68109cd2149e6f7b08a,LA,22091,2,2022-11-09T02:00:00.000Z,FIPSCode,22091,2022-11-09T04:51:26.848Z,11,99.0,11,100.0,25351,1553,43.19,25349,839,23.33,25350,677,18.83,25347,350,9.73,25352,177,4.92,3632,99,3596,8433,11,11
1667969810,2022-11-08 22:56:50 -0600,b4af1c5ed222b2aca51b198a04f7adfc76d9c4e9,LA,22091,2,2022-11-09T02:00:00.000Z,FIPSCode,22091,2022-11-09T04:51:26.848Z,11,99.0,11,100.0,25351,1553,43.19,25349,839,23.33,25350,677,18.83,25347,350,9.73,25352,177,4.92,3632,99,3596,8433,11,11
1667970594,2022-11-08 23:09:54 -0600,d4f30f0656d3b91d4423d751f85b9496715af7d9,LA,22091,2,2022-11-09T02:00:00.000Z,FIPSCode,22091,2022-11-09T04:51:26.848Z,11,99.0,11,100.0,25351,1553,43.19,25349,839,23.33,25350,677,18.83,25347,350,9.73,25352,177,4.92,3632,99,3596,8433,11,11
1667971079,2022-11-08 23:17:59 -0600,1cf7281bce65e8581e70a1164dc3589ed87371d4,LA,22091,2,2022-11-09T02:00:00.000Z,FIPSCode,22091,2022-11-09T04:51:26.848Z,11,99.0,11,100.0,25351,1553,43.19,25349,839,23.33,25350,677,18.83,25347,350,9.73,25352,177,4.92,3632,99,3596,8433,11,11
1667971614,2022-11-08 23:26:54 -0600,3e2db293b352d34f57f22cada11d4f92f345178d,LA,22091,2,2022-11-09T02:00:00.000Z,FIPSCode,22091,2022-11-09T04:51:26.848Z,11,99.0,11,100.0,25351,1553,43.19,25349,839,23.33,25350,677,18.83,25347,350,9.73,25352,177,4.92,3632,99,3596,8433,11,11
1667972308,2022-11-08 23:38:28 -0600,ba9f5f7b5ce443fdefcabab3b6292f3cd1310af6,LA,22091,2,2022-11-09T02:00:00.000Z,FIPSCode,22091,2022-11-09T05:31:20.852Z,11,99.0,11,100.0,25351,1553,43.19,25349,839,23.33,25350,677,18.83,25347,350,9.73,25352,177,4.92,3632,99,3596,8433,11,11
1667972810,2022-11-08 23:46:50 -0600,aa61daf8417c040e13c56de238053c966d7a0302,LA,22091,2,2022-11-09T02:00:00.000Z,FIPSCode,22091,2022-11-09T05:45:26.223Z,11,99.0,11,100.0,25351,1553,43.19,25349,839,23.33,25350,677,18.83,25347,350,9.73,25352,177,4.92,3632,99,3596,8433,11,11
1668099599,2022-11-10 10:59:59 -0600,b5645937db977377df132ab1e556dbf4f652f5b7,LA,22091,2,2022-11-09T02:00:00.000Z,FIPSCode,22091,2022-11-09T05:45:26.223Z,11,99.0,11,100.0,25351,1553,43.19,25349,839,23.33,25350,677,18.83,25347,350,9.73,25352,177,4.92,3632,99,3596,8433,11,11
1668164496,2022-11-11 05:01:36 -0600,eb3938fdcb9eecc05df63ea23750c5ab17210c58,LA,22091,2,2022-11-09T02:00:00.000Z,FIPSCode,22091,2022-11-11T11:00:50.217Z,11,99.0,11,100.0,25351,1659,41.62,25349,989,24.81,25350,788,19.77,25347,371,9.31,25352,179,4.49,3632,99,3986,8433,11,11
1668250929,2022-11-12 05:02:09 -0600,4445d507c7f9ac510b7c9f8cbe64dd6d41924dd4,LA,22091,2,2022-11-09T02:00:00.000Z,FIPSCode,22091,2022-11-11T11:00:50.217Z,11,99.0,11,100.0,25351,1659,41.62,25349,989,24.81,25350,788,19.77,25347,371,9.31,25352,179,4.49,3632,99,3986,8433,11,11
1668510152,2022-11-15 05:02:32 -0600,4aa9e94abe2d3abc602cfa3eac5f2e399f0d9b69,LA,22091,2,2022-11-09T02:00:00.000Z,FIPSCode,22091,2022-11-11T11:00:50.217Z,11,99.0,11,100.0,25351,1659,41.62,25349,989,24.81,25350,788,19.77,25347,371,9.31,25352,179,4.49,3632,99,3986,8433,11,11
1668596578,2022-11-16 05:02:58 -0600,1c53580951582eac68b66016e2e98a895c26387d,LA,22091,2,2022-11-09T02:00:00.000Z,FIPSCode,22091,2022-11-11T11:00:50.217Z,11,99.0,11,100.0,25351,1659,41.62,25349,989,24.81,25350,788,19.77,25347,371,9.31,25352,179,4.49,3632,99,3986,8433,11,11
1669237140,2022-11-23 14:59:00 -0600,4c9badfa3e1bd624ac6aa14b6e66e62fb1c85f28,LA,22091,2,2022-11-09T02:00:00.000Z,FIPSCode,22091,2022-11-23T20:58:27.565Z,11,100.0,11,100.0,25351,1659,41.62,25349,989,24.81,25350,788,19.77,25347,371,9.31,25352,179,4.49,3986,100,3986,8433,11,11
